SENTENCE	TOKEN	TAG
116	widescreen	B-aspect
116	.	O
117	The	O
117	colors	B-aspect
117	are	O
117	clear	O
117	,	O
117	also	O
117	.	O
118	I	O
118	purchased	O
118	this	O
118	monitor	O
118	after	O
118	shopping	O
118	around	O
118	for	O
118	a	O
118	good	O
118	deal	O
118	on	O
118	a	O
118	19	O
118	''	O
118	LCD	O
118	.	O
119	What	O
119	a	O
119	mistake	O
119	.	O
120	The	O
120	backlight	B-aspect
120	will	O
120	periodically	O
120	fail	O
120	,	O
120	the	O
120	first	O
120	time	O
120	it	O
120	happened	O
120	I	O
120	sent	O
120	it	O
120	in	O
120	for	O
120	warranty	O
120	repair	O
120	.	O
121	It	O
121	came	O
121	back	O
121	working	O
121	,	O
121	and	O
121	I	O
121	was	O
121	momentarily	O
121	glad	O
121	that	O
121	the	O
121	rumors	O
121	I	O
121	'd	O
121	heard	O
121	about	O
121	Acer	B-aspect
121	tech	I-aspect
121	support	I-aspect
121	did	O
121	n't	O
121	turn	O
121	out	O
121	to	O
121	be	O
121	true	O
121	in	O
121	my	O
121	case	O
121	.	O
122	The	O
122	second	O
122	time	O
122	it	O
122	happened	O
122	I	O
122	got	O
122	suspicious	O
122	.	O
123	I	O
123	wanted	O
123	to	O
123	call	O
123	acer	O
123	tech	O
123	support	O
123	and	O
123	talk	O
123	to	O
123	someone	O
123	.	O
124	I	O
124	managed	O
124	to	O
124	find	O
124	their	O
124	mysterious	O
124	phone	O
124	number	O
124	from	O
124	a	O
124	google	O
124	cache	O
124	and	O
124	called	O
124	them	O
124	.	O
125	It	O
125	turns	O
125	out	O
125	they	O
125	did	O
125	n't	O
125	DO	O
125	anything	O
125	when	O
125	they	O
125	received	O
125	it	O
125	.	O
126	They	O
126	opened	O
126	it	O
126	up	O
126	,	O
126	turned	O
126	it	O
126	on	O
126	,	O
126	and	O
126	it	O
126	worked	O
126	so	O
126	they	O
126	sent	O
126	it	O
126	back	O
126	.	O
127	Of	O
127	course	O
127	,	O
127	they	O
127	do	O
127	n't	O
127	tell	O
127	you	O
127	they	O
127	did	O
127	nothing	O
127	.	O
128	Acer	B-aspect
128	has	O
128	been	O
128	awful	O
128	to	O
128	deal	O
128	with	O
128	,	O
128	they	O
128	treat	O
128	their	O
128	customers	O
128	like	O
128	rubbish	O
128	,	O
128	and	O
128	have	O
128	a	O
128	miserable	O
128	repair	O
128	facility	O
128	to	O
128	match	O
128	their	O
128	products	O
128	.	O
129	Do	O
129	n't	O
129	buy	O
129	this	O
129	monitor	B-aspect
129	!	O
130	Now	O
130	when	O
130	the	O
130	backlight	B-aspect
130	fails	O
130	,	O
130	I	O
130	have	O
130	to	O
130	leave	O
130	it	O
130	unplugged	O
130	overnight	O
130	and	O
130	it	O
130	works	O
130	the	O
130	next	O
130	day	O
130	.	O
131	Acer	O
131	will	O
131	not	O
131	replace	O
131	it	O
131	because	O
131	the	O
131	problem	O
131	does	O
131	n't	O
131	occur	O
131	when	O
131	they	O
131	have	O
131	it	O
131	.	O
132	worldwide	O
132	distributor	O
132	was	O
132	the	O
132	worst	O
132	buying	O
132	experience	O
132	in	O
132	my	O
132	life	O
132	,	O
132	since	O
132	i	O
132	started	O
132	to	O
132	shop	O
132	online	O
132	.	O
133	never	O
133	ever	O
133	.	O
134	i	O
134	'm	O
134	regular	O
134	online	O
134	shopper	O
134	,	O
134	i	O
134	never	O
134	had	O
134	this	O
134	bad	O
134	experience	O
134	in	O
134	my	O
134	life	O
134	,	O
134	this	O
134	bring	O
134	Question	O
134	.	O
135	I	O
135	really	O
135	enjoy	O
135	this	O
135	product	B-aspect
135	.	O
136	I	O
136	was	O
136	looking	O
136	for	O
136	portability	B-aspect
136	and	O
136	good	O
136	battery	B-aspect
136	life	I-aspect
136	and	O
136	this	O
136	product	O
136	delivers	O
136	both	O
136	.	O
137	I	O
137	felt	O
137	the	O
137	system	B-aspect
137	was	O
137	slow	B-aspect
137	so	O
137	I	O
137	purchased	O
137	a	O
137	4gb	O
137	ram	O
137	from	O
137	crucell	O
137	and	O
137	replaced	O
137	the	O
137	standard	O
137	2gb	O
137	that	O
137	came	O
137	with	O
137	the	O
137	system	B-aspect
137	.	O
138	I	O
138	seem	O
138	to	O
138	be	O
138	getting	O
138	5	O
138	to	O
138	6	O
138	hours	O
138	on	O
138	the	O
138	battery	B-aspect
138	which	O
138	is	O
138	sufficient	O
138	for	O
138	my	O
138	needs	O
138	.	O
139	Since	O
139	I	O
139	've	O
139	only	O
139	had	O
139	the	O
139	computer	O
139	for	O
139	a	O
139	few	O
139	weeks	O
139	I	O
139	'll	O
139	report	O
139	later	O
139	on	O
139	my	O
139	further	O
139	experience	O
139	with	O
139	the	O
139	system	O
139	<aï¿½href="http://www.amazon.com/gp/product/B001KB21KA/ref=cm_cr_asin_lnk/192-0570718-7655811">	O
139	Crucial	O
139	Technology	O
139	CT51264BC1067	O
139	4	O
139	GB	O
139	204-pin	O
139	SODIMM	O
139	DDR3	O
139	PC3-8500	O
139	CL	O
139	=	O
139	7	O
139	Unbuffered	O
139	NON-ECC	O
139	DDR3-1066	O
139	1.5	O
139	V	O
139	512Meg	O
139	x	O
139	64	O
139	Memory	O
139	</a>	O
140	Just	O
140	walk	O
140	away	O
140	.	O
141	I	O
141	do	O
141	n't	O
141	think	O
141	Acer	O
141	brand	O
141	is	O
141	ready	O
141	for	O
141	the	O
141	USA	O
141	.	O
142	Someday	O
142	,	O
142	your	O
142	going	O
142	to	O
142	need	O
142	support	O
142	,	O
142	and	O
142	Acer	O
142	's	O
142	technical	B-aspect
142	support	I-aspect
142	department	O
142	is	O
142	the	O
142	next	O
142	to	O
142	worthless	O
142	.	O
143	So	O
143	,	O
143	my	O
143	opinion	O
143	is	O
143	to	O
143	shop	O
143	elsewhere	O
143	.	O
144	I	O
144	got	O
144	this	O
144	product	O
144	yesterday	O
144	...	O
144	!!!	O
145	This	O
145	netbook	B-aspect
145	is	O
145	very	O
145	light	B-aspect
145	but	O
145	still	O
145	powerful	O
145	.	O
146	Screen	B-aspect
146	brightness	I-aspect
146	is	O
146	really	O
146	good	O
146	.	O
147	Sound	B-aspect
147	is	O
147	also	O
147	nice	O
147	as	O
147	compared	O
147	to	O
147	its	O
147	size	B-aspect
147	.	O
148	This	O
148	netbook	B-aspect
148	is	O
148	closer	O
148	to	O
148	the	O
148	notebook	O
148	powers	O
148	but	O
148	still	O
148	very	O
148	cheap	B-aspect
148	.	O
149	Portables	O
149	are	O
149	fragile	O
149	machines	O
149	that	O
149	need	O
149	extra	O
149	care	O
149	.	O
150	If	O
150	you	O
150	spend	O
150	a	O
150	lot	O
150	of	O
150	money	O
150	on	O
150	a	O
150	Mac	O
150	Book	O
150	Pro	O
150	spend	O
150	these	O
150	extra	O
150	few	O
150	hundred	O
150	too	O
150	if	O
150	you	O
150	prefer	O
150	a	O
150	relaxed	O
150	life	O
150	.	O
151	I	O
151	was	O
151	planning	O
151	to	O
151	buy	O
151	a	O
151	kindle	O
151	fire	O
151	on	O
151	amazon	O
151	but	O
151	just	O
151	got	O
151	this	O
151	little	O
151	thing	O
151	packed	O
151	with	O
151	320	O
151	GB	O
151	HD	O
151	,	O
151	Win	O
151	7	O
151	Home	O
151	Premium	O
151	,	O
151	webcam	O
151	,	O
151	office	O
151	starter	O
151	etc	O
151	etc.	O
151	.	O
152	Then	O
152	I	O
152	decided	O
152	to	O
152	invest	O
152	few	O
152	more	O
152	bucks	O
152	and	O
152	went	O
152	for	O
152	this	O
152	netbook	O
152	.	O
153	I	O
153	do	O
153	n't	O
153	know	O
153	why	O
153	people	O
153	buy	O
153	expensive	O
153	gadgets	O
153	like	O
153	ipad2	O
153	3G	O
153	...	O
153	very	O
153	satisfied	O
153	and	O
153	I	O
153	think	O
153	I	O
153	made	O
153	very	O
153	good	O
153	decision	O
153	.	O
154	Pros	O
154	:	O
154	Competitive	O
154	Cost	O
154	Win	O
154	7	O
154	Home	O
154	premium	O
154	HDMI	O
154	port	O
154	-LRB-	O
154	I	O
154	could	O
154	watch	O
154	the	O
154	Amazon	O
154	instant	O
154	videos	O
154	on	O
154	my	O
154	HDTV	O
154	and	O
154	its	O
154	delivering	B-aspect
154	great	O
154	.	O
155	I	O
155	am	O
155	so	O
155	happy	O
155	that	O
155	I	O
155	was	O
155	clever	O
155	enough	O
155	to	O
155	take	O
155	out	O
155	Apple	O
155	Care	O
155	as	O
155	it	O
155	saved	O
155	me	O
155	buying	O
155	a	O
155	new	O
155	computer	O
155	and	O
155	a	O
155	lot	O
155	of	O
155	stress	O
155	.	O
156	Just	O
156	the	O
156	other	O
156	day	O
156	Apple	O
156	replaced	O
156	my	O
156	computer	O
156	that	O
156	was	O
156	18	O
156	months	O
156	old	O
156	due	O
156	to	O
156	hassle	O
156	that	O
156	occured	O
156	in	O
156	the	O
156	past	O
156	three	O
156	months	O
156	.	O
157	Office	B-aspect
157	Starter	I-aspect
157	Web	I-aspect
157	Cam	I-aspect
157	is	O
157	also	O
157	fairly	O
157	good	O
157	Light	O
157	in	O
157	weight	B-aspect
157	and	O
157	elegant	O
157	Cons	O
157	:	O
157	I	O
157	wo	O
157	n't	O
157	say	O
157	anything	O
157	bad	O
157	as	O
157	you	O
157	are	O
157	just	O
157	paying	O
157	280	O
157	for	O
157	this	O
157	net	O
157	book	O
157	.	O
158	I	O
158	would	O
158	imagine	O
158	the	O
158	cost	O
158	will	O
158	go	O
158	upto	O
158	200	O
158	bucks	O
158	one	O
158	day	O
158	and	O
158	then	O
158	it	O
158	will	O
158	be	O
158	unbeatable	O
158	deal	O
158	.	O
159	Nice	O
159	monitor	B-aspect
159	for	O
159	price	B-aspect
159	but	O
159	I	O
159	agree	O
159	with	O
159	other	O
159	customer	O
159	review	O
159	about	O
159	difficulty	O
159	of	O
159	cable	B-aspect
159	hook	I-aspect
159	ups	I-aspect
159	.	O
160	Would	O
160	like	O
160	to	O
160	know	O
160	what	O
160	the	O
160	DVI	O
160	cable	O
160	is	O
160	used	O
160	for	O
160	.	O
161	I	O
161	love	O
161	this	O
161	monitor	B-aspect
161	.	O
162	Great	O
162	color	B-aspect
162	display	I-aspect
162	,	O
162	sharp	O
162	picture	B-aspect
162	,	O
162	and	O
162	just	O
162	the	O
162	right	O
162	size	B-aspect
162	for	O
162	my	O
162	desk	O
162	.	O
163	Fits	B-aspect
163	perfectly	O
163	in	O
163	the	O
163	corner	O
163	of	O
163	my	O
163	small	O
163	desk	O
163	!!	O
164	I	O
164	bought	O
164	this	O
164	monitor	O
164	as	O
164	an	O
164	addition	O
164	to	O
164	my	O
164	existing	O
164	desktop	O
164	monitor	O
164	.	O
165	The	O
165	images	B-aspect
165	are	O
165	vivid	O
165	and	O
165	crisp	O
165	,	O
165	the	O
165	text	B-aspect
165	and	O
165	fonts	B-aspect
165	are	O
165	very	O
165	clear	O
165	.	O
166	Absolutely	O
166	love	O
166	it	O
166	and	O
166	cant	O
166	beat	O
166	the	O
166	price	B-aspect
166	!	O
167	This	O
167	monitor	B-aspect
167	works	O
167	great	O
167	.	O
168	Easy	O
168	to	O
168	set	B-aspect
168	up	I-aspect
168	,	O
168	no	O
168	bad	O
168	pixels	B-aspect
168	,	O
168	great	O
168	price	B-aspect
168	for	O
168	19	O
168	LCD	B-aspect
168	monitor	I-aspect
168	!	O
169	This	O
169	is	O
169	our	O
169	second	O
169	Acer	O
169	LCD	O
169	monitor	O
169	.	O
170	Both	O
170	are	O
170	absolutely	O
170	great	O
170	items	B-aspect
170	.	O
171	Seems	O
171	as	O
171	though	O
171	when	O
171	Acer	O
171	started	O
171	out	O
171	they	O
171	seemed	O
171	a	O
171	bit	O
171	on	O
171	the	O
171	po-dank	O
171	side	O
171	of	O
171	the	O
171	computer	O
171	industry	O
171	.	O
172	No	O
172	more	O
172	!	O
173	All	O
173	the	O
173	latest	O
173	Acer	B-aspect
173	stuff	I-aspect
173	is	O
173	top	O
173	notch	O
173	!	O
174	The	O
174	Acer	B-aspect
174	Monitor	I-aspect
174	has	O
174	an	O
174	extremely	O
174	bright	O
174	screen	B-aspect
174	and	O
174	its	O
174	design	B-aspect
174	allows	O
174	the	O
174	placement	O
174	in	O
174	an	O
174	area	O
174	-LRB-	O
174	from	O
174	a	O
174	heighth	O
174	perspective	O
174	-RRB-	O
174	that	O
174	many	O
174	20	O
174	''	O
174	screens	O
174	will	O
174	not	O
174	fit	O
174	in	O
174	.	O
175	Compared	O
175	to	O
175	the	O
175	19	O
175	''	O
175	Dell	O
175	Monitor	O
175	this	O
175	replaced	O
175	it	O
175	is	O
175	far	O
175	brighter	B-aspect
175	and	O
175	weighs	B-aspect
175	much	O
175	less	O
175	.	O
176	Very	O
176	easy	O
176	to	O
176	set	B-aspect
176	up	I-aspect
176	.	O
177	Highly	O
177	recommend	O
177	this	O
177	monitor	B-aspect
177	-	O
177	hard	O
177	to	O
177	beat	O
177	at	O
177	this	O
177	price	B-aspect
177	point	O
177	.	O
178	I	O
178	purchased	O
178	three	O
178	of	O
178	these	O
178	Acer	O
178	19	O
178	''	O
178	at	O
178	very	O
178	good	O
178	rates	O
178	from	O
178	Amazon	O
178	...	O
178	we	O
178	are	O
178	extremely	O
178	pleased	O
178	with	O
178	the	O
178	clarity	B-aspect
178	and	O
178	sharpness	B-aspect
178	.	O
179	Flying	O
179	first	O
179	class	O
179	at	O
179	tourist	O
179	rates	O
179	.	O
180	Ken	O
180	Monzingo	O
181	WOW	O
181	!!!!	O
182	This	O
182	sleek	B-aspect
182	looking	O
182	monitor	B-aspect
182	is	O
182	absolutely	O
182	awesome	O
182	!!	O
183	Everything	O
183	appears	O
183	larger	O
183	than	O
183	life	O
183	!!!	O
184	This	O
184	Wonderful	O
184	product	B-aspect
184	was	O
184	easy	O
184	to	O
184	unbox	B-aspect
184	and	O
184	install	B-aspect
184	!!	O
185	Thuumbs	O
185	up	O
185	to	O
185	ACER	B-aspect
185	widescreen	I-aspect
185	ULTRA	B-aspect
185	Slim	I-aspect
185	monitor	I-aspect
185	.	O
186	We	O
186	use	O
186	these	O
186	monitors	O
186	in	O
186	the	O
186	office	O
186	.	O
187	Well	O
187	,	O
187	other	O
187	people	O
187	do	O
187	-	O
187	I	O
187	use	O
187	a	O
187	Dell	O
187	20	O
187	''	O
187	LCD	O
187	.	O
188	First	O
188	gripe	O
188	:	O
188	I	O
188	set	O
188	up	O
188	a	O
188	lot	O
188	of	O
188	these	O
188	puppies	O
188	,	O
188	and	O
188	the	O
188	video	B-aspect
188	cable	I-aspect
188	does	O
188	n't	O
188	always	O
188	fit	B-aspect
188	into	I-aspect
188	the	I-aspect
188	socket	I-aspect
188	on	O
188	the	O
188	underside	O
188	of	O
188	the	O
188	monitor	O
188	.	O
189	It	O
189	's	O
189	because	O
189	of	O
189	the	O
189	way	O
189	the	O
189	port	O
189	lines	O
189	up	O
189	-LRB-	O
189	or	O
189	does	O
189	n't	O
189	-RRB-	O
189	with	O
189	the	O
189	plastic	O
189	of	O
189	the	O
189	case	O
189	.	O
190	To	O
190	get	O
190	the	O
190	cables	O
190	in	O
190	,	O
190	I	O
190	had	O
190	to	O
190	nick	O
190	bits	O
190	of	O
190	the	O
190	plastic	O
190	casing	O
190	on	O
190	the	O
190	end	O
190	of	O
190	the	O
190	cable	O
190	-LRB-	O
190	and	O
190	these	O
190	are	O
190	the	O
190	cables	O
190	that	O
190	ship	O
190	in	O
190	the	O
190	box	O
190	with	O
190	the	O
190	monitors	O
190	!	O
190	-RRB-	O
191	Other	O
191	then	O
191	that	O
191	it	O
191	is	O
191	a	O
191	fantastic	O
191	display	B-aspect
191	for	O
191	the	O
191	price	B-aspect
191	.	O
192	Second	O
192	gripe	O
192	:	O
192	In	O
192	the	O
192	6	O
192	or	O
192	so	O
192	months	O
192	since	O
192	we	O
192	purchased	O
192	our	O
192	batch	O
192	of	O
192	30-40	O
192	of	O
192	these	O
192	monitors	B-aspect
192	,	O
192	2	O
192	have	O
192	already	O
192	been	O
192	returned	O
192	for	O
192	repair	O
192	or	O
192	replacement	O
192	.	O
193	That	O
193	's	O
193	at	O
193	least	O
193	a	O
193	5	O
193	%	O
193	failure	O
193	rate	O
193	.	O
194	Not	O
194	good	O
194	.	O
195	Third	O
195	gripe	O
195	:	O
195	These	O
195	monitors	B-aspect
195	can	O
195	suffer	O
195	from	O
195	the	O
195	LCD	O
195	equivalent	O
195	of	O
195	screen	O
195	burn	O
195	-	O
195	``	O
195	image	O
195	persistence	O
195	''	O
195	if	O
195	you	O
195	like	O
195	.	O
196	If	O
196	you	O
196	leave	O
196	an	O
196	image	O
196	on	O
196	the	O
196	screen	O
196	long	O
196	enough	O
196	,	O
196	a	O
196	ghost	O
196	of	O
196	that	O
196	image	O
196	will	O
196	persist	O
196	into	O
196	the	O
196	LCD	O
196	even	O
196	after	O
196	you	O
196	switch	O
196	the	O
196	monitor	O
196	off	O
196	and	O
196	on	O
196	again	O
196	.	O
197	The	O
197	image	O
197	\*	O
197	will	O
197	\*	O
197	go	O
197	away	O
197	if	O
197	you	O
197	either	O
197	leave	O
197	the	O
197	monitor	O
197	off	O
197	for	O
197	a	O
197	while	O
197	or	O
197	leave	O
197	a	O
197	white	O
197	area	O
197	of	O
197	a	O
197	window	O
197	under	O
197	that	O
197	part	O
197	of	O
197	the	O
197	screen	O
197	-	O
197	but	O
197	it	O
197	takes	O
197	time	O
197	.	O
198	I	O
198	'm	O
198	happy	O
198	with	O
198	my	O
198	Dell	O
198	.	O
199	I	O
199	have	O
199	n't	O
199	really	O
199	need	O
199	any	O
199	since	O
199	the	O
199	display	B-aspect
199	have	O
199	proven	O
199	to	O
199	be	O
199	very	O
199	intelligent	O
199	when	O
199	resizing	O
199	different	O
199	screen	O
199	res	O
199	's	O
199	and	O
199	I	O
199	can	O
199	use	O
199	the	O
199	ATI	O
199	drivers	O
199	to	O
199	adjust	O
199	things	O
199	like	O
199	color	O
199	temp	O
199	and	O
199	gamma	O
199	.	O
200	I	O
200	would	O
200	n't	O
200	touch	O
200	one	O
200	of	O
200	these	O
200	Acers	O
200	!	O
201	For	O
201	the	O
201	money	O
201	you	O
201	ca	O
201	n't	O
201	beat	O
201	it	O
201	.	O
202	Dell	O
202	's	O
202	similar	O
202	monitor	O
202	is	O
202	over	O
202	$	O
202	300	O
202	.	O
203	Sure	O
203	more	O
203	options	O
203	but	O
203	for	O
203	me	O
203	it	O
203	serves	O
203	my	O
203	needs	O
203	totally	O
203	.	O
204	In	O
204	fact	O
204	others	O
204	say	O
204	not	O
204	bright	B-aspect
204	enough	O
204	?	O
205	I	O
205	find	O
205	it	O
205	too	O
205	bright	B-aspect
205	.	O
206	Retired	O
206	and	O
206	not	O
206	a	O
206	computer	O
206	geek	O
206	.	O
207	For	O
207	me	O
207	its	O
207	perfect	O
207	and	O
207	the	O
207	quality	B-aspect
207	for	O
207	games	O
207	and	O
207	word	O
207	docs	O
207	is	O
207	more	O
207	than	O
207	acceptable	O
207	.	O
208	Would	O
208	definately	O
208	recommend	O
208	it	O
208	.	O
209	Besides	O
209	,	O
209	I	O
209	hate	O
209	widescreen	B-aspect
209	monitors	I-aspect
209	!!!!	O
210	Also	O
210	one	O
210	review	O
210	said	O
210	it	O
210	does	O
210	n't	O
210	tilt	O
210	?	O
211	It	O
211	certainly	O
211	does	O
211	.	O
212	Much	O
212	faster	B-aspect
212	than	O
212	my	O
212	previous	O
212	Acer	O
212	One	O
212	Netbook	O
212	with	O
212	single	O
212	processor	O
212	.	O
213	Battery	B-aspect
213	last	O
213	longer	O
213	too	O
213	.	O
214	I	O
214	'm	O
214	very	O
214	happy	O
214	with	O
214	the	O
214	purchase	O
214	.	O
215	Highly	O
215	recommended	O
215	.	O
216	Amazon	O
216	delivery	O
216	is	O
216	very	O
216	efficient	O
216	and	O
216	on	O
216	time	O
216	,	O
216	as	O
216	always	O
216	.	O
217	Purchased	O
217	this	O
217	item	O
217	because	O
217	of	O
217	reviews	O
217	and	O
217	price	B-aspect
217	.	O
218	The	O
218	Netbook	B-aspect
218	is	O
218	great	O
218	and	O
218	rates	O
218	5	O
218	stars	O
218	EXCEPT	O
218	--	O
218	Customer	B-aspect
218	service	I-aspect
218	is	O
218	useless	O
218	.	O
219	Shunted	O
219	to	O
219	4	O
219	different	O
219	``	O
219	techs	O
219	''	O
219	with	O
219	language	O
219	problems	O
219	and	O
219	no	O
219	knowledge	O
219	only	O
219	to	O
219	be	O
219	told	O
219	that	O
219	a	O
219	question	O
219	on	O
219	a	O
219	Brand	O
219	New	O
219	Printer	O
219	can	O
219	only	O
219	be	O
219	answered	O
219	by	O
219	paying	O
219	$	O
219	38	O
219	per	O
219	call	O
219	.	O
220	excellent	O
220	,	O
220	very	O
220	good	O
220	monitor	B-aspect
220	to	O
220	rest	O
220	the	O
220	price	B-aspect
220	is	O
220	pretty	O
220	good	O
220	,	O
220	I	O
220	recommendt	O
220	he	O
220	picture	B-aspect
220	is	O
220	sharp	O
220	and	O
220	in	O
220	perfect	O
220	condition	O
220	came	O
220	to	O
220	Venezuela	O
221	Fits	B-aspect
221	nicely	O
221	on	O
221	the	O
221	small	O
221	desk	O
221	we	O
221	use	O
221	in	O
221	our	O
221	computer	O
221	room	O
221	.	O
222	It	O
222	does	O
222	not	O
222	distort	B-aspect
222	;	O
222	video	B-aspect
222	and	O
222	pictures	B-aspect
222	look	O
222	great	O
222	.	O
223	We	O
223	like	O
223	Acer	B-aspect
223	products	I-aspect
223	and	O
223	this	O
223	one	O
223	does	O
223	n't	O
223	disappoint	O
223	.	O
224	Hi	O
224	,	O
224	I	O
224	just	O
224	got	O
224	this	O
224	,	O
224	and	O
224	let	O
224	me	O
224	tell	O
224	you	O
224	is	O
224	an	O
224	awsome	O
224	monitor	B-aspect
224	,	O
224	Size	B-aspect
224	,	O
224	looking	B-aspect
224	and	O
224	3d	B-aspect
224	is	O
224	awsome	O
224	good	O
224	with	O
224	this	O
224	LCD	O
224	.	O
225	Sadly	O
225	mine	O
225	came	O
225	with	O
225	2	O
225	Pixels	O
225	dead	O
225	,	O
225	one	O
225	always	O
225	is	O
225	green	O
225	and	O
225	the	O
225	other	O
225	one	O
225	is	O
225	black	O
225	,	O
225	I	O
225	read	O
225	warranty	O
225	and	O
225	says	O
225	it	O
225	have	O
225	to	O
225	be	O
225	more	O
225	than	O
225	4	O
225	pixels	O
225	IN	O
225	THE	O
225	SAME	O
225	PLACE	O
225	to	O
225	become	O
225	a	O
225	valid	O
225	warranty	O
225	claim	O
225	.	O
226	Ok	O
226	this	O
226	is	O
226	not	O
226	a	O
226	big	O
226	issue	O
226	anyway	O
226	,	O
226	2	O
226	dots	O
226	dont	O
226	make	O
226	a	O
226	huge	O
226	diferences	O
226	,	O
226	they	O
226	are	O
226	just	O
226	annoying	O
226	.	O
227	2	O
227	weeks	O
227	later	O
227	,	O
227	The	O
227	monitor	B-aspect
227	start	O
227	having	O
227	other	O
227	issues	O
227	,	O
227	only	O
227	half	O
227	screen	O
227	turns	O
227	on	O
227	,	O
227	or	O
227	it	O
227	become	O
227	a	O
227	full	O
227	green	O
227	screen	O
227	and	O
227	doesnt	O
227	change	O
227	,	O
227	you	O
227	need	O
227	to	O
227	turn	O
227	it	O
227	off	O
227	and	O
227	on	O
227	again	O
227	until	O
227	it	O
227	works	O
227	.	O
228	Im	O
228	starting	O
228	the	O
228	warranty	O
228	process	O
228	to	O
228	see	O
228	what	O
228	happens	O
228	at	O
228	the	O
228	end	O
228	They	O
228	told	O
228	me	O
228	it	O
228	was	O
228	normal	O
228	since	O
228	this	O
228	LCD	O
228	's	O
228	are	O
228	120Hz	O
228	you	O
228	need	O
228	to	O
228	let	O
228	them	O
